Unnamed: 0,postal_code,state,city
56314,79517,TX,fluvanna
56356,97412,OR,blachly
56480,69150,NE,madrid
56552,40025,KY,glenview
56881,72386,AR,tyronza
56923,1350,MA,monroebridge
56959,70804,LA,batonrouge
57089,61925,IL,daltoncity
57210,91948,CA,mountlaguna
57368,81411,CO,bedrock
57370,10103,NY,newyork
57553,50546,IA,havelock
57601,80469,CO,phippsburg
57615,12240,NY,albany
57641,58755,ND,mcgregor
57649,97204,OR,portland
57718,12165,NY,spencertown
57729,64651,MO,laclede
57756,72061,AR,guy
57850,85039,AZ,phoenix
57871,26623,WV,frametown
57874,63474,MO,wyaconda
57881,40363,KY,perrypark
57909,56525,MN,comstock
57959,43748,OH,junctioncity
58016,41778,KY,yerkes
58097,95417,CA,branscomb
58126,36313,AL,bellwood
58143,5902,VT,beecherfalls
58413,69336,NE,bridgeport
58484,15671,PA,newderry
58497,50542,IA,goldfield
58540,71034,LA,hallsummit
58543,67857,KS,kendall
58560,71378,LA,wisner
58626,44045,OH,grandriver
58724,23409,VA,mears
58859,62217,IL,baldwin
58868,15467,PA,newgeneva
58929,36071,AL,rutledge
58984,12475,NY,ruby
59216,29329,SC,converse
59321,15004,PA,atlasburg
59436,13751,NY,davenportcenter
59440,99723,AK,barrow
59487,24476,VA,steelestavern
59540,28341,NC,faison
59586,80750,CO,snyder
59659,4271,ME,paris
59700,80024,CO,dupont
59706,62941,IL,grandchain
59713,15647,PA,larimer
59715,25989,WV,whiteoak
59769,25845,WV,glenfork
59773,55785,MN,swatara
59812,47453,IN,owensburg
59833,29364,SC,lockhart
59841,67631,KS,collyer
59907,64874,MO,wheaton
59919,47986,IN,templeton
60043,52555,IA,exline
60074,28744,NC,franklin
60149,62465,IL,strasburg
60158,59746,MT,polaris
60188,53031,WI,hingham
60219,74640,OK,hunter
60242,30119,GA,carrollton
60243,45203,OH,cincinnati
60275,17041,PA,lawn
60344,2894,RI,woodriverjunction
60398,30726,GA,graysville
60455,61519,IL,bryant
60458,51019,IA,danbury
60474,62019,IL,donnellson
60516,23422,VA,pungoteague
60591,36559,AL,montrose
60613,36736,AL,dixonsmills
60656,23115,VA,millerstavern
60729,25942,WV,winona
60780,19980,DE,woodside
60822,25617,WV,davin
60938,80722,CO,atwood
61004,94970,CA,stinsonbeach
61111,12808,NY,adirondack
61179,70780,LA,sunshine
61189,13692,NY,thousandislandpark
61284,65744,MO,rueter
61287,50275,IA,woodburn
61291,78522,TX,brownsville
61328,16825,PA,bigler
61536,45827,OH,cloverdale
61543,10521,NY,crotononhudson
61594,8246,NJ,southseaville
61732,43843,OH,walhonding
61751,5453,VT,essexjunction
61800,68304,NE,alvo
61910,46127,IN,falmouth
61932,45647,OH,londonderry
61934,18211,PA,andreas
62044,50005,IA,albion
62099,61251,IL,fenton
62143,71375,LA,waterproof
62267,19536,PA,lyonstation
62273,15737,PA,elmora
62283,26638,WV,shock
62299,45310,OH,burkettsville
62391,15778,PA,timblin
62512,70729,LA,erwinville
62569,69152,NE,mullen
62632,67353,KS,moline
62652,16322,PA,endeavor
62810,15929,PA,dilltown
62840,66758,KS,neoshofalls
62850,4226,ME,eastandover
62867,62070,IL,mozier
63179,58762,ND,newburg
63279,52346,IA,vanhorne
63425,24433,VA,doehill
63439,79506,TX,blackwell
63484,62967,IL,newburnside
63503,97430,OR,deadwood
63512,39156,MS,redwood
63538,3770,NH,meriden
63719,51020,IA,galva
63824,78827,TX,asherton
64035,43451,OH,portage
64072,16623,PA,cassville
64102,34778,FL,wintergarden
64129,54862,WI,ojibwa
64172,32356,FL,salem
64179,67041,KS,elbing
64182,30597,GA,dahlonega
64187,73002,OK,alex
64267,12970,NY,paulsmiths
64318,45851,OH,haviland
64340,92273,CA,seeley
64341,16212,PA,cadogan
64402,39361,MS,shuqualak
64426,15348,PA,millsboro
64624,14083,NY,javavillage
64668,5648,VT,calais
64675,66775,KS,stark
64699,42325,KY,bremen
64727,88324,NM,glencoe
64750,66772,KS,savonburg
64785,56313,MN,bock
64930,16879,PA,winburne
64975,70715,LA,batchelor
65019,45620,OH,cheshire
65042,98637,WA,nahcotta
65114,45819,OH,buckland
65147,15750,PA,josephine
65152,28667,NC,rhodhiss
65178,64635,MO,chula
65241,5875,VT,barton
65267,93526,CA,independence
65323,18242,PA,oneida
65375,17323,PA,franklintown
65383,28434,NC,council
65388,82221,WY,lagrange
65453,24282,VA,saintcharles
65462,83302,ID,rogerson
65535,72905,AR,fortsmith
65580,48894,MI,westphalia
65615,56588,MN,vining
65641,2722,MA,fallriver
65663,49848,MI,ingalls
65667,67842,KS,ford
65691,13643,NY,greatbend
65711,54978,WI,tilleda
65728,75471,TX,pickton
65810,73648,OK,elkcity
65842,97835,OR,helix
65850,98224,WA,baring
65864,13163,NY,wampsville
66004,74084,OK,wynona
66016,66746,KS,hepler
66049,46382,IN,unionmills
66067,64679,MO,spickard
66125,32330,FL,greensboro
66149,21405,MD,annapolis
66152,15646,PA,jonesmills
66387,26750,WV,piedmont
66423,25836,WV,eccles
66428,67468,KS,morganville
66480,31627,GA,cecil
66508,15225,PA,pittsburgh
66527,75928,TX,bonwier
66590,67341,KS,dennis
66604,57219,SD,bristol
66693,73726,OK,carmen
66774,73731,OK,dacoma
66811,59263,MT,scobey
66958,2334,MA,easton
66992,64767,MO,milo
67039,43934,OH,lansing
67078,78594,TX,sebastian
67130,66851,KS,florence
67158,94972,CA,valleyford
67192,45363,OH,russia
67209,16834,PA,drifting
67249,45332,OH,hollansburg
67250,59214,MT,brockway
67271,62887,IL,springerton
67309,7831,NJ,changewater
67351,99176,WA,thornton
67437,72733,AR,gateway
67518,52751,IA,grandmound
67546,4263,ME,leeds
67562,63441,MO,frankford
67623,2637,MA,cummaquid
67624,92863,CA,orange
67652,32683,FL,ottercreek
67734,54762,WI,prairiefarm
67811,19559,PA,strausstown
67815,41836,KY,mallie
67892,36504,AL,atmore
67971,5054,VT,norththetford
67997,25402,WV,martinsburg
68068,15684,PA,slickville
68072,29331,SC,crossanchor
68336,73520,OK,addington
68390,74748,OK,kenefic
68437,15716,PA,blacklick
68546,1054,MA,leverett
68571,79768,TX,odessa
68669,25841,WV,flattop
68670,38736,MS,doddsville
68822,12914,NY,bombay
68830,45348,OH,newweston
68878,40310,KY,burgin
69022,65286,MO,triplett
69115,62836,IL,ewing
69226,72950,AR,parks
69239,58027,ND,enderlin
69270,43151,OH,sedalia
69303,17829,PA,hartleton
69371,44887,OH,tiro
69384,48707,MI,baycity
69406,45826,OH,chickasaw
69574,38774,MS,shelby
69607,21540,MD,luke
69624,58033,ND,fortransom
69638,83827,ID,elkriver
69642,62423,IL,dennison
69658,62970,IL,olmsted
69695,98845,WA,palisades
69740,62954,IL,junction
69753,68404,NE,martell
69995,25909,WV,prosperity
70070,16036,PA,foxburg
70110,68725,NE,chambers
70174,25555,WV,prichard
70204,80423,CO,bond
70262,49955,MI,painesdale
70445,14732,NY,ellington
70448,71640,AR,eudora
70460,23408,VA,marionville
70477,95486,CA,villagrande
70521,15476,PA,ronco
70722,1094,MA,wheelwright
70724,58721,ND,bowbells
70734,17083,PA,quentin
70769,16636,PA,dysart
70825,36871,AL,pittsview
70998,61474,IL,saintaugustine
71049,63748,MO,frohna
71127,35972,AL,gallant
71164,26572,WV,fourstates
71199,49312,MI,brohman
71216,53091,WI,theresa
71273,13117,NY,montezuma
71359,64639,MO,dewitt
71431,15693,PA,whitney
71451,38348,TN,lavinia
71535,65762,MO,thornfield
71664,22739,VA,somerville
71713,42083,KY,tiline
71822,96718,HI,hawaiinationalpark
71873,67868,KS,pierceville
71888,58853,ND,trenton
71930,14742,NY,greenhurst
71983,28145,NC,salisbury
72007,71367,LA,saintlandry
72155,4265,ME,northmonmouth
72187,59248,MT,nashua
72334,23845,VA,ebony
72528,72060,AR,griffithville
72543,68924,NE,axtell
72644,55765,MN,meadowlands
72660,62444,IL,mode
72707,97441,OR,gardiner
72740,18950,PA,pointpleasant
72943,74901,OK,arkoma
73119,61413,IL,alpha
73294,18501,PA,scranton
73311,18430,PA,herrickcenter
73410,18962,PA,silverdale
73424,57479,SD,warner
73456,77863,TX,lyons
73496,57438,SD,faulkton
73515,26374,WV,independence
73570,82441,WY,shell
73682,95606,CA,brooks
73688,25030,WV,bomont
73828,31038,GA,hillsboro
73876,5757,VT,middletownsprings
73883,53804,WI,bloomington
73903,2829,RI,harmony
73925,26337,WV,cairo
73929,83325,ID,eden
73933,56263,MN,milroy
73957,65330,MO,gilliam
73971,46345,IN,kingsbury
73978,68734,NE,emmet
