,postal_code,state,city
27058,56590,mn,wendell
27059,80814,co,divide
27060,51578,ia,westphalia
27061,56639,mn,effie
27062,94953,ca,petaluma
27063,32776,fl,sorrento
27064,53069,wi,okauchee
27065,32567,fl,laurelhill
27066,2370,ma,rockland
27067,85302,az,glendale
27068,94957,ca,ross
27069,24147,va,richcreek
27070,29332,sc,crosshill
27071,27249,nc,gibsonville
27072,72019,ar,benton
27073,69153,ne,ogallala
27074,40045,ky,milton
27075,47804,in,terrehaute
27076,47846,in,cory
27077,92104,ca,sandiego
27078,61016,il,cherryvalley
27079,5774,vt,wells
27080,33849,fl,kathleen
27081,18331,pa,gilbert
27082,1760,ma,natick
27083,52572,ia,moulton
27084,74825,ok,allen
27085,35087,al,joppa
27086,20692,md,valleylee
27087,16428,pa,northeast
27088,95536,ca,ferndale
27089,28704,nc,arden
27090,3464,nh,stoddard
27091,77957,tx,edna
27092,30024,ga,suwanee
27093,57383,sd,whitelake
27094,10803,ny,pelham
27095,90502,ca,torrance
27096,33563,fl,plantcity
27097,7102,nj,newark
27098,3301,nh,concord
27099,95543,ca,gasquet
27100,15081,pa,southheights
27101,12061,ny,eastgreenbush
27102,29591,sc,scranton
27103,25958,wv,charmco
27104,18438,pa,lakeville
27105,3261,nh,northwood
27106,17017,pa,dalmatia
27107,13626,ny,copenhagen
27108,89441,nv,sparks
27109,72951,ar,ratcliff
27110,97213,or,portland
27111,61036,il,galena
27112,47561,in,oaktown
27113,2558,ma,onset
27114,53511,wi,beloit
27115,54162,wi,pulaski
27116,8824,nj,kendallpark
27117,70783,la,ventress
27118,46385,in,valparaiso
27119,34734,fl,gotha
27120,15930,pa,dunlo
27121,12721,ny,bloomingburg
27122,30083,ga,stonemountain
27123,79257,tx,silverton
27124,91739,ca,ranchocucamonga
27125,7979,nj,pottersville
27126,28658,nc,newton
27127,22642,va,linden
27128,7732,nj,highlands
27129,30043,ga,lawrenceville
27130,7670,nj,tenafly
27131,20736,md,owings
27132,68349,ne,elmwood
27133,43719,oh,bethesda
27134,32949,fl,grant
27135,55060,mn,owatonna
27136,28366,nc,newtongrove
27137,44118,oh,cleveland
27138,48747,mi,munger
27139,55124,mn,saintpaul
27140,43437,oh,jerrycity
27141,13480,ny,waterville
27142,42459,ky,sturgis
27143,32254,fl,jacksonville
27144,27507,nc,bullock
27145,18231,pa,kelayres
27146,6237,ct,columbia
27147,99850,ak,juneau
27148,94118,ca,sanfrancisco
27149,75160,tx,terrell
27150,36549,al,lillian
27151,62452,il,parkersburg
27152,46405,in,lakestation
27153,6753,ct,cornwall
27154,43018,oh,etna
27155,75074,tx,plano
27156,38543,tn,alpine
27157,32455,fl,poncedeleon
27158,32430,fl,clarksville
27159,60520,il,hinckley
27160,46347,in,kouts
27161,50511,ia,algona
27162,98683,wa,vancouver
27163,38117,tn,memphis
27164,65081,mo,tipton
27165,38034,tn,friendship
27166,51531,ia,elkhorn
27167,17551,pa,millersville
27168,62203,il,eastsaintlouis
27169,81320,co,cahone
27170,95595,ca,zenia
27171,81303,co,durango
27172,3222,nh,bristol
27173,53581,wi,richlandcenter
27174,90715,ca,lakewood
27175,62642,il,greenview
27176,26405,wv,moatsville
27177,68774,ne,sainthelena
27178,55364,mn,mound
27179,18977,pa,washingtoncrossing
27180,54135,wi,keshena
27181,52050,ia,greeley
27182,20880,md,washingtongrove
27183,77536,tx,deerpark
27184,56452,mn,hackensack
27185,80241,co,thornton
27186,36610,al,mobile
27187,77532,tx,crosby
27188,1832,ma,haverhill
27189,89169,nv,lasvegas
27190,25951,wv,hinton
27191,33442,fl,deerfieldbeach
27192,21204,md,towson
27193,84724,ut,elsinore
27194,49779,mi,rogerscity
27195,61550,il,morton
27196,71280,la,sterlington
27197,28772,nc,rosman
27198,18640,pa,pittston
27199,5045,vt,fairlee
27200,20902,md,silverspring
27201,23229,va,henrico
27202,46237,in,indianapolis
27203,6013,ct,burlington
27204,95023,ca,hollister
27205,37870,tn,speedwell
27206,61074,il,savanna
27207,55972,mn,saintcharles
27208,84663,ut,springville
27209,12164,ny,speculator
27210,3883,nh,southtamworth
27211,37419,tn,chattanooga
27212,5039,vt,corinth
27221,46249,in,indianapolis
27326,54621,wi,chaseburg
27346,56046,mn,hope
27370,56251,mn,kandiyohi
27380,26722,wv,greenspring
27395,35554,al,eldridge
27430,58650,nd,regent
27450,62673,il,oakford
27587,98643,wa,rosburg
27600,8064,nj,newlisbon
27601,75689,tx,selmancity
27626,47836,in,bridgeton
27629,93645,ca,oneals
27706,50249,ia,stratford
27719,49894,mi,wells
27741,23413,va,nassawadox
27768,89049,nv,tonopah
27803,45321,oh,eldorado
27891,4056,me,newfield
27899,14878,ny,rockstream
27904,47837,in,carbon
27980,62872,il,opdyke
27986,81027,co,branson
28067,63954,mo,neelyville
28118,97029,or,grassvalley
28122,70522,la,centerville
28143,13333,ny,eastspringfield
28152,58222,nd,crystal
28154,77655,tx,sabinepass
28170,22134,va,quantico
28178,26366,wv,haywood
28239,38737,ms,drew
28274,60939,il,goodwine
28336,43535,oh,malinta
28356,71043,la,hosston
28367,41622,ky,eastern
28430,41201,ky,adams
28433,56078,mn,pemberton
28449,97145,or,tolovanapark
28542,88311,nm,alamogordo
28562,41751,ky,jeff
28635,23839,va,dendron
28675,95551,ca,loleta
28705,42464,ky,whiteplains
28802,28619,nc,drexel
28835,54214,wi,franciscreek
28867,85347,az,roll
28897,57224,sd,clairecity
28943,8218,nj,goshen
29052,59223,mt,fortpeck
29059,3047,nh,greenfield
29066,60949,il,ludlow
29095,45743,oh,longbottom
29115,61730,il,cooksville
29124,98647,wa,skamokawa
29161,57720,sd,buffalo
29163,56594,mn,wolverton
29177,52222,ia,deepriver
29247,58240,nd,hatton
29298,30803,ga,avera
29306,33930,fl,felda
29317,97837,or,hereford
29351,58580,nd,zap
29368,68331,ne,cortland
29411,52069,ia,preston
29461,57422,sd,andover
29617,67342,ks,edna
29622,73461,ok,wapanucka
29656,95253,ca,victor
29722,76888,tx,voss
29810,72042,ar,dewitt
29882,8320,nj,fairton
29978,62370,il,rockport
29994,42753,ky,knifley
30038,43802,oh,adamsville
30105,48630,mi,houghtonlakeheights
30190,87041,nm,penablanca
30226,61262,il,lynncenter
30231,51007,ia,bronson
30295,75784,tx,reklaw
30307,50042,ia,brayton
30362,63430,mo,alexandria
30377,47174,in,sulphur
30378,38025,tn,dyersburg
30473,12574,ny,rhinecliff
30485,42154,ky,knoblick
30522,18980,pa,wycombe
30531,60969,il,unionhill
30580,67574,ks,rozel
30610,5070,vt,southstrafford
30642,52354,ia,watkins
30653,62440,il,lerna
30679,58472,nd,montpelier
30688,13672,ny,parishville
30727,51544,ia,lewis
30733,44625,oh,eastrochester
30735,15783,pa,westlebanon
30746,23441,va,tasley
30757,5074,vt,thetford
30782,80749,co,sedgwick
30795,57024,sd,egan
30804,31554,ga,nicholls
30816,99020,wa,marshall
30887,5650,vt,eastcalais
30893,18602,pa,bearcreek
30917,47335,in,dublin
30932,93218,ca,ducor
30963,14549,ny,silverlake
31014,29056,sc,greeleyville
31054,14113,ny,northjava
31088,22509,va,loretto
31090,83840,id,kootenai
31099,43433,oh,gypsum
31249,17075,pa,newtonhamilton
31320,43976,oh,hopedale
31333,80755,co,vernon
31337,16027,pa,connoquenessing
31377,34146,fl,marcoisland
31413,83425,id,hamer
31414,57468,sd,pierpont
31415,53195,wi,zenda
31458,5455,vt,fairfield
31462,74641,ok,kawcity
31482,77454,tx,lissie
31507,59468,mt,power
31540,63633,mo,centerville
31566,26259,wv,dailey
31582,47853,in,harmony
31593,67844,ks,fowler
31656,58752,nd,lignite
31661,68351,ne,exeter
31664,46376,in,schneider
31731,73061,ok,morrison
31736,5640,vt,adamant
31844,64859,mo,reeds
31856,99034,wa,tumtum
31875,65017,mo,brumley
31934,17210,pa,amberson
31949,13335,ny,edmeston
31963,62689,il,thayer
31971,63530,mo,atlanta
31974,5675,vt,washington
31985,16360,pa,townville
31989,43157,oh,thurston
32001,71235,la,dubach
32018,47358,in,modoc
32029,47995,in,wolcott
32032,44802,oh,alvada
32054,72051,ar,fox
32056,85609,az,dragoon
32088,84716,ut,boulder
32094,64632,mo,cainsville
32118,78351,tx,driscoll
32162,46920,in,cutler
32178,52660,ia,yarmouth
32248,64451,mo,forestcity
32265,83013,wy,moran
32284,41264,ky,ulysses
32291,14013,ny,basom
32347,13666,ny,newtonfalls
32396,65077,mo,steedman
32440,68727,ne,coleridge
32442,28423,nc,bolton
32486,39572,ms,pearlington
32532,40982,ky,scalf
32535,24221,va,blackwater
32536,66501,ks,mcfarland
32570,30428,ga,glenwood
32614,25810,wv,allenjunction
32634,50524,ia,clare
32657,74833,ok,castle
32678,25036,wv,cannelton
32682,68947,ne,hildreth
32715,23003,va,ark
32750,30111,ga,clarkdale
32751,17813,pa,beavertown
32773,62045,il,hamburg
32852,73718,ok,ames
32877,8240,nj,pomona
32880,91917,ca,dulzura
32940,28750,nc,lynn
32971,82060,wy,hillsdale
33031,15721,pa,burnside
33050,75550,tx,annona
33089,27942,nc,harrellsville
33114,3445,nh,sullivan
33127,42758,ky,mannsville
33139,50206,ia,newprovidence
33146,33738,fl,saintpetersburg
33169,14726,ny,conewangovalley
33173,61067,il,ridott
33196,62905,il,altopass
33203,50173,ia,montour
33263,29838,sc,modoc
33330,29041,sc,davisstation
33372,49667,mi,merritt
33378,79080,tx,skellytown
33380,50278,ia,zearing
33396,24464,va,montebello
33413,24539,va,crystalhill
33433,52329,ia,rowley
33447,51365,ia,wallingford
33458,72373,ar,parkin
33509,60913,il,bonfield
33542,43153,oh,southsolon
33544,61871,il,royal
33587,67131,ks,rock
33637,66779,ks,uniontown
33652,55950,mn,lansing
33667,66858,ks,lincolnville
33698,49303,mi,bailey
33699,2815,ri,clayville
33737,15421,pa,chalkhill
33760,48460,mi,newlothrop
33809,84033,ut,henefer
33811,83806,id,bovill
33839,25547,wv,pecksmill
33895,17060,pa,millcreek
33924,83253,id,may
33926,12024,ny,brainard
33952,29018,sc,bowman
33953,39776,ms,woodland
33955,47035,in,newtrenton
33958,31552,ga,millwood
33990,1264,ma,tyringham
34027,78072,tx,tilden
34069,73666,ok,sweetwater
34102,62085,il,sawyerville
34112,99730,ak,central
34132,62956,il,karnak
34167,95645,ca,knightslanding
34169,76239,tx,forestburg
34203,63934,mo,clubb
34251,67132,ks,rosalia
34255,78562,tx,lavilla
34308,46730,in,corunna
34311,16222,pa,dayton
34332,27010,nc,bethania
34370,65730,mo,powell
34428,57791,sd,wasta
34436,5034,vt,bridgewater
34442,64481,mo,ridgeway
34458,5858,vt,northconcord
34461,94021,ca,lomamar
34491,70638,la,elizabeth
34504,39662,ms,ruth
34526,68980,ne,trumbull
34562,62610,il,alsey
34568,71459,la,fortpolk
34652,69151,ne,maxwell
34661,45894,oh,venedocia
34691,18823,pa,harford
34703,41332,ky,hazelgreen
34756,37348,tn,kelso
34759,40824,ky,dayhoit
34761,15634,pa,grapeville
34812,51564,ia,pisgah
34814,68423,ne,pleasantdale
34835,56137,mn,heronlake
34865,72026,ar,casscoe
34868,57436,sd,doland
34884,68838,ne,farwell
34899,76241,tx,gainesville
34981,50667,ia,raymond
35053,12821,ny,comstock
35078,59743,mt,melrose
35108,24237,va,dante
35119,61338,il,manlius
35212,93605,ca,bigcreek
35222,66418,ks,delia
35234,93512,ca,benton
35259,30912,ga,augusta
35270,28369,nc,orrum
35274,73844,ok,gate
35293,87823,nm,lemitar
35298,41840,ky,neon
35308,83271,id,rockland
35336,72522,ar,charlotte
35342,62538,il,harvel
35370,54927,wi,buttedesmorts
35391,21022,md,brooklandville
35404,26142,wv,davisville
35415,22438,va,champlain
35466,15952,pa,salix
35491,74942,ok,leflore
35531,76649,tx,iredell
35537,41616,ky,david
35585,65345,mo,mora
35694,67853,ks,ingalls
35788,56153,mn,leota
35789,12874,ny,silverbay
35817,31532,ga,denton
35821,26202,wv,fenwick
35823,46915,in,burlington
35916,68422,ne,pickrell
35964,68664,ne,snyder
36091,61344,il,mineral
36109,35593,al,vina
36148,15060,pa,midway
36149,52536,ia,blakesburg
36228,50164,ia,menlo
36231,36279,al,wellington
36240,12107,ny,knox
36277,59464,mt,moore
36329,28525,nc,deeprun
36350,45820,oh,cairo
36380,95429,ca,dosrios
36413,12849,ny,middlegranville
36427,47578,in,sandborn
36440,19503,pa,bally
36502,39555,ms,hurley
36561,46998,in,youngamerica
36575,62089,il,taylorsprings
36587,14766,ny,otto
36610,66041,ks,lancaster
36678,68341,ne,dewitt
36758,15773,pa,saintbenedict
36794,38617,ms,coahoma
36817,45033,oh,hooven
36928,36790,al,stanton
36931,25844,wv,glendaniel
36987,57263,sd,southshore
37031,15732,pa,creekside
37055,75850,tx,leona
37086,31049,ga,kite
37111,64479,mo,ravenwood
37191,68663,ne,silvercreek
37343,29622,sc,anderson
37381,62601,il,alexander
37382,61328,il,kasbeer
37400,46704,in,arcola
37403,72561,ar,mountpleasant
37450,83604,id,bruneau
37462,39423,ms,beaumont
37473,74945,ok,marblecity
37494,17769,pa,slaterun
37498,59480,mt,stockett
37550,2071,ma,southwalpole
37555,53940,wi,lakedelton
37581,67640,ks,gorham
37583,17081,pa,plainfield
37631,29113,sc,norway
37650,59260,mt,richland
37695,5489,vt,underhill
37702,72584,ar,violethill
37707,67019,ks,burden
37710,58776,nd,ross
37711,78044,tx,laredo
37730,23397,va,isleofwight
37809,76533,tx,heidenheimer
37846,62903,il,carbondale
37849,62634,il,elkhart
37854,41746,ky,happy
37877,45845,oh,fortloramie
37901,17069,pa,newbuffalo
37902,99682,ak,tyonek
38020,39772,ms,weir
38021,43210,oh,columbus
38028,12120,ny,medusa
38035,72436,ar,lafe
38053,16311,pa,carlton
38068,12811,ny,bakersmills
38075,57329,sd,dante
38080,12495,ny,willow
38131,31812,ga,junctioncity
38186,36860,al,hurtsboro
38223,61435,il,gerlaw
38242,21523,md,bloomington
38385,99346,wa,plymouth
38423,52563,ia,hedrick
38426,23938,va,dundas
38456,47380,in,ridgeville
38529,12781,ny,summitville
38532,44702,oh,canton
38546,99762,ak,nome
38580,53812,wi,kieler
38583,45316,oh,clifton
38589,63381,mo,truxton
38647,99360,wa,touchet
38663,24898,wv,wyoming
38667,49959,mi,ramsay
38668,50435,ia,floyd
38744,27676,nc,raleigh
38852,24311,va,atkins
38866,56120,mn,butterfield
38870,87936,nm,garfield
38882,80137,co,watkins
38909,25112,wv,institute
38931,38921,ms,charleston
39043,26814,wv,riverton
39053,66870,ks,virgil
39058,68662,ne,shelby
39154,58231,nd,fordville
39161,59029,mt,fromberg
39174,25512,wv,eastlynn
39180,62560,il,raymond
39201,25846,wv,glenjean
39207,46791,in,uniondale
39243,63767,mo,morley
39297,67584,ks,utica
39308,48852,mi,mcbride
39326,68358,ne,firth
39344,95488,ca,westport
39385,62515,il,buffalo
39391,30098,ga,duluth
39446,83228,id,clifton
39454,45724,oh,cutler
39484,84072,ut,tabiona
39534,47997,in,yeoman
39564,52320,ia,olin
39577,62512,il,beason
39594,58036,nd,gardner
39626,16868,pa,pinegrovemills
39642,76483,tx,throckmorton
39647,67346,ks,grenola
39707,48765,mi,turner
39710,68438,ne,sprague
39753,51540,ia,hastings
39777,47568,in,plainville
39793,5907,vt,norton
39820,12911,ny,keeseville
39842,62325,il,coatsburg
39845,24258,va,hiltons
39847,40009,ky,bradfordsville
39898,56116,mn,beavercreek
39916,66761,ks,piqua
39990,79225,tx,chillicothe
40069,73764,ok,omega
40084,41815,ky,ermine
40090,42028,ky,burna
40132,26039,wv,gleneaston
40135,98827,wa,loomis
40155,17946,pa,lostcreek
40161,62340,il,griggsville
40165,84026,ut,fortduchesne
40215,50157,ia,malcom
40242,67878,ks,syracuse
40322,87569,nm,serafina
40390,74740,ok,haworth
40418,38839,ms,derma
40445,61541,il,larose
40446,62688,il,tallula
40582,44080,oh,parkman
40583,47366,in,newlisbon
40626,54855,wi,marengo
40675,25444,wv,slanesville
40774,68858,ne,miller
40781,46950,in,lucerne
40849,16821,pa,allport
40874,68442,ne,stella
40884,76848,tx,hext
40928,74060,ok,prue
40930,52752,ia,grandview
40947,31648,ga,statenville
40962,96037,ca,greenview
40999,59732,mt,glen
41030,15049,pa,harwick
41092,72471,ar,swifton
41117,43445,oh,martin
41199,63451,mo,leonard
41226,28020,nc,casar
41233,70646,la,hayes
41235,79250,tx,petersburg
41267,47660,in,oaklandcity
41277,50609,ia,beaman
41322,72839,ar,hagarville
41351,55717,mn,canyon
41374,61079,il,shirland
41393,83244,id,howe
41441,83124,wy,opal
41542,41368,ky,sainthelens
41546,44689,oh,wilmot
41593,76654,tx,leroy
41599,64873,mo,wentworth
41632,67876,ks,spearville
41679,59275,mt,westby
41698,42035,ky,cunningham
41703,82420,wy,cowley
41710,73537,ok,eldorado
41736,36793,al,lawley
41855,23897,va,yale
41884,67149,ks,viola
41899,5036,vt,brookfield
41903,72628,ar,deer
41909,16220,pa,crown
41960,79719,tx,barstow
41969,88118,nm,floyd
42000,67102,ks,maplecity
42007,62828,il,dahlgren
42019,68379,ne,julian
42059,75631,tx,beckville
42127,41642,ky,ivel
42214,47612,in,cynthiana
42219,38944,ms,mintercity
42265,47640,in,hazleton
42298,62513,il,bluemound
42305,71651,ar,jersey
42356,43345,oh,ridgeway
42394,20812,md,glenecho
42438,43951,oh,lafferty
42496,41052,ky,jonesville
42510,52053,ia,holycross
42526,57342,sd,geddes
42533,83111,wy,auburn
42560,67762,ks,weskan
42573,10517,ny,crompond
42574,38769,ms,rosedale
42592,74650,ok,ralston
42597,57213,sd,astoria
42598,50629,ia,fairbank
42601,50568,ia,newell
42609,71859,ar,saratoga
42633,53157,wi,pelllake
42656,64432,mo,clyde
42689,28455,nc,nakina
42713,59919,mt,hungryhorse
42788,50478,ia,thompson
42801,49929,mi,greenland
42811,68444,ne,strang
42821,54526,wi,glenflora
42921,73730,ok,covington
42927,28537,nc,hobucken
42954,12089,ny,hoosick
42993,20868,md,spencerville
43003,16132,pa,hillsville
43068,8245,nj,southdennis
43094,93528,ca,johannesburg
43108,93519,ca,cantil
43124,51030,ia,lawton
43135,31712,ga,arabi
43136,82051,wy,bosler
43147,1224,ma,berkshire
43242,2051,ma,marshfieldhills
43276,59317,mt,broadus
43418,82052,wy,buford
43420,22732,va,radiant
43435,66528,ks,quenemo
43461,72169,ar,tupelo
43466,37328,tn,elora
43470,47464,in,stinesville
43493,59353,mt,wibaux
43548,59416,mt,brady
43631,3259,nh,northsandwich
43642,97406,or,agness
43646,76884,tx,valera
43681,31090,ga,toomsboro
43685,52220,ia,conroy
43694,72827,ar,bluffton
43725,40110,ky,clermont
43781,82083,wy,rockriver
43793,46911,in,amboy
43806,55609,mn,kniferiver
43814,74558,ok,nashoba
43862,99357,wa,royalcity
43866,54977,wi,scandinavia
43959,14884,ny,swain
43983,36032,al,fortdeposit
44031,62032,il,fillmore
44062,53962,wi,unioncenter
44071,45222,oh,cincinnati
44085,49440,mi,muskegon
44134,79009,tx,bovina
44138,51243,ia,littlerock
44156,1379,ma,wendell
44191,29742,sc,sharon
44229,84073,ut,talmage
44253,42032,ky,columbus
44288,3273,nh,southsutton
44290,4359,me,southgardiner
44412,16729,pa,dukecenter
44419,73736,ok,fairmont
44422,41819,ky,gordon
44462,57642,sd,mclaughlin
44470,56167,mn,roundlake
44497,43547,oh,neapolis
44500,61810,il,allerton
44502,74944,ok,mccurtain
44521,67757,ks,selden
44533,5680,vt,wolcott
44578,72327,ar,crawfordsville
44683,27873,nc,saratoga
44742,40771,ky,woodbine
44766,98286,wa,shawisland
44776,50569,ia,otho
44803,15865,pa,sykesville
44818,10932,ny,howells
44825,77451,tx,kendleton
44844,1037,ma,hardwick
44848,13342,ny,garrattsville
44850,58562,nd,newleipzig
44878,68866,ne,pleasanton
44928,56652,mn,leonard
44957,51467,ia,westside
44958,68328,ne,clatonia
45030,43333,oh,lewistown
45057,65638,mo,drury
45089,15866,pa,troutville
45092,80757,co,woodrow
45114,84652,ut,redmond
45178,16671,pa,ramey
45187,24714,wv,beeson
45247,68760,ne,niobrara
45385,68338,ne,daykin
45406,39464,ms,ovett
45418,64650,mo,kingston
45447,40997,ky,walker
45454,45333,oh,houston
45483,48190,mi,whittaker
45495,51033,ia,linngrove
45528,49261,mi,napoleon
45572,45898,oh,willshire
45573,55757,mn,kettleriver
45607,50831,ia,arispe
45613,71663,ar,portland
45652,72617,ar,bigflat
45659,74428,ok,councilhill
45675,28452,nc,longwood
45687,93665,ca,southdospalos
45741,51526,ia,crescent
45743,96074,ca,paskenta
45883,85343,az,paloverde
45924,1366,ma,petersham
45963,58625,nd,dodge
45990,13844,ny,southplymouth
45994,63944,mo,greenville
46019,50599,ia,woolstock
46040,24844,wv,iaeger
46087,50223,ia,pilotmound
46101,72555,ar,marcella
46105,31071,ga,pineview
46194,25557,wv,ranger
46205,74531,ok,calvin
46211,56335,mn,greenwald
46214,41219,ky,flatgap
46216,16852,pa,madisonburg
46251,72660,ar,oakgrove
46444,35979,al,higdon
46482,38633,ms,hickoryflat
46543,68532,ne,lincoln
46548,29151,sc,sumter
46579,22579,va,wicomicochurch
46583,76681,tx,richland
46610,98920,wa,brownstown
46636,24351,va,lambsburg
46660,98824,wa,george
46684,33945,fl,pineland
46774,56592,mn,winger
46876,43144,oh,murraycity
46887,58558,nd,menoken
46898,61941,il,murdock
46912,58716,nd,benedict
46921,22523,va,morattico
46932,62808,il,ashley
46940,67867,ks,montezuma
46944,36865,al,loachapoka
46978,90743,ca,surfside
46990,40434,ky,grayhawk
47043,59252,mt,outlook
47111,69360,ne,rushville
47119,62833,il,ellery
47166,49876,mi,quinnesec
47219,58795,nd,wildrose
47234,23424,va,rescue
47245,2877,ri,slocum
47285,61876,il,sidell
47368,59733,mt,goldcreek
47404,68861,ne,odessa
47618,66966,ks,scandia
47650,72955,ar,uniontown
47672,59007,mt,bearcreek
47783,26321,wv,alumbridge
47803,78151,tx,runge
47838,14708,ny,alma
47911,66753,ks,mccune
47913,48720,mi,bayport
47997,52624,ia,denmark
48029,47537,in,gentryville
48241,56742,mn,oklee
48289,87735,nm,ojofeliz
48418,23110,va,mattaponi
48432,53127,wi,geneseedepot
48482,74045,ok,maramec
48484,62886,il,sims
48508,67227,ks,wichita
48518,47114,in,crandall
48527,38773,ms,shaw
48551,67053,ks,goessel
48558,36370,al,pansey
48571,61323,il,dover
48575,10505,ny,baldwinplace
48585,63860,mo,kewanee
48598,29525,sc,clio
48607,14511,ny,mumford
48665,25567,wv,sumerco
48697,77348,tx,huntsville
48728,52542,ia,cantril
48743,42742,ky,gradyville
48811,24177,va,vesta
48838,65075,mo,saintelizabeth
48903,87029,nm,lindrith
48914,83867,id,silverton
49037,68030,ne,homer
49042,24069,va,cascade
49055,23023,va,bruington
49100,40075,ky,turnersstation
49105,39189,ms,walnutgrove
49131,45773,oh,reno
49212,70080,la,paradis
49240,89828,nv,lamoille
49271,70436,la,fluker
49280,58353,nd,mylo
49322,81129,co,conejos
49327,48502,mi,flint
49475,38376,tn,shiloh
49553,65329,mo,florence
49585,76626,tx,bloominggrove
49610,15777,pa,starford
49635,56020,mn,conger
49649,53544,wi,hollandale
49653,12490,ny,westcamp
49658,76953,tx,tennyson
49669,12174,ny,stuyvesantfalls
49680,64648,mo,jamesport
49696,97903,or,brogan
49754,49322,mi,coral
49814,55704,mn,askov
49859,99605,ak,hope
49904,17845,pa,millmont
49913,15763,pa,northpoint
49925,58384,nd,willowcity
49953,43519,oh,evansport
50019,16123,pa,fombell
50029,62553,il,oconee
50062,26817,wv,bloomery
50072,97476,or,sixes
50102,80801,co,anton
50106,67731,ks,birdcity
50137,25021,wv,bim
50154,65067,mo,portland
50176,72520,ar,camp
50205,68821,ne,brewster
50233,57238,sd,goodwin
50305,65470,mo,falcon
50312,61416,il,bardolph
50314,75489,tx,tombean
50320,5487,vt,starksboro
50343,12527,ny,glenham
50392,42324,ky,belton
50457,16665,pa,newry
50522,64756,mo,jericosprings
50523,51562,ia,panama
50551,67737,ks,grainfield
50558,56279,mn,pennock
50568,36907,al,cuba
50570,68413,ne,nehawka
50584,68832,ne,doniphan
50592,17964,pa,pitman
50606,42285,ky,sweeden
50611,5069,vt,southryegate
50626,33847,fl,homeland
50630,38746,ms,gunnison
50652,59855,mt,pablo
50674,95312,ca,cressey
50691,56328,mn,flensburg
50732,48812,mi,cedarlake
50760,79040,tx,gruver
50792,88053,nm,pinosaltos
50793,36033,al,georgiana
50820,71660,ar,newedinburg
50823,13690,ny,starlake
50824,13675,ny,plessis
50858,47529,in,elnora
50866,13621,ny,chasemills
50879,62570,il,tovey
50883,84522,ut,emery
51013,44611,oh,bigprairie
51119,41817,ky,garner
51127,12977,ny,raybrook
51144,98235,wa,clearlake
51149,62997,il,willisville
51174,82945,wy,superior
51221,4925,me,caratunk
51298,80819,co,greenmountainfalls
51300,70451,la,natalbany
51305,28725,nc,dillsboro
51331,47034,in,napoleon
51351,12861,ny,putnamstation
51367,56349,mn,lowry
51373,78615,tx,coupland
51439,7851,nj,layton
51441,51443,ia,glidden
51477,24733,wv,lashmeet
51532,16250,pa,sagamore
51536,24086,va,eggleston
51541,41604,ky,beaver
51543,53541,wi,gratiot
51564,51543,ia,kimballton
51588,68815,ne,arcadia
51618,32147,fl,hollister
51623,4637,me,grandlakestream
51641,59724,mt,dell
51677,28041,nc,faith
51694,62248,il,hecker
51701,58636,nd,halliday
51704,4573,me,walpole
51739,4017,me,chebeagueisland
51741,53825,wi,stitzer
51777,57278,sd,willowlake
51782,38453,tn,dellrose
51846,18821,pa,greatbend
51859,69040,ne,palisade
51876,15739,pa,ernest
51890,38762,ms,moundbayou
51893,62438,il,lakewood
51895,57261,sd,roslyn
51905,5664,vt,northfieldfalls
51935,57059,sd,scotland
51953,18912,pa,buckingham
51962,24412,va,bacova
52004,76429,tx,caddo
52010,59033,mt,greycliff
52024,4408,me,aurora
52038,97712,or,brothers
52045,5744,vt,florence
52081,77374,tx,thicket
52100,66842,ks,cassoday
52208,73447,ok,mannsville
52219,85626,az,pirtleville
52227,35543,al,bearcreek
52262,18816,pa,dimock
52298,53016,wi,clyman
52313,87044,nm,ponderosa
52344,56581,mn,shelly
52368,37151,tn,riddleton
52372,50477,ia,swaledale
52416,42776,ky,sonora
52442,56584,mn,twinvalley
52455,77978,tx,pointcomfort
52463,73735,ok,drummond
52547,72372,ar,palestine
52712,51560,ia,oakland
52727,18079,pa,slatedale
52741,58530,nd,center
52749,71846,ar,lockesburg
52762,15823,pa,brockport
52789,58479,nd,rogers
52821,19477,pa,springhouse
52872,42355,ky,maceo
52906,52162,ia,postville
52938,41855,ky,thornton
52973,45745,oh,lowersalem
53026,51572,ia,soldier
53058,36047,al,letohatchee
53084,8348,nj,portelizabeth
53148,68307,ne,avoca
53199,83830,id,fernwood
53226,43346,oh,roundhead
53242,54813,wi,barronett
53248,51545,ia,littlesioux
53251,46931,in,fulton
53341,47881,in,staunton
53352,22722,va,haywood
53375,23846,va,elberon
53400,4255,me,greenwood
53518,39643,ms,kokomo
53527,62054,il,kane
53531,52335,ia,southenglish
53563,58214,nd,arvilla
53566,57440,sd,frankfort
53598,69042,ne,stockville
53606,68741,ne,hubbard
53626,83218,id,basalt
53708,59854,mt,ovando
53737,42361,ky,olaton
53745,54517,wi,clamlake
53751,68958,ne,loomis
53776,18963,pa,solebury
53835,62848,il,irvington
53845,45853,oh,kalida
53847,62361,il,pearl
53871,95974,ca,richvale
53886,50860,ia,redding
53889,58265,nd,neche
53896,56339,mn,hoffman
53903,56637,mn,talmoon
53921,66835,ks,americus
53932,16820,pa,aaronsburg
54010,17002,pa,allensville
54018,62517,il,bulpitt
54079,15729,pa,commodore
54088,66740,ks,galesburg
54148,1243,ma,middlefield
